NC_011165|Pseudomonas phage LBL3|
YP_003986722.1|0|
YP_003986723.1|0|
YP_003986724.1|0|
YP_003986725.1|0|
YP_003986726.1|0|
YP_003986727.1|0|
YP_003986728.1|0|
YP_003986729.1|0|
YP_003986730.1|0|
YP_003986731.1|0|
YP_003986732.1|0|
YP_003986733.1|0|
YP_003986734.1|0|
YP_003986735.1|0|
YP_003986736.1|0|
YP_003986737.1|0|
YP_003986738.1|0|
YP_003986739.1|0|
YP_003986740.1|0|
YP_003986741.1|1|
YP_003986742.1|0|
YP_003986743.1|0|
YP_003986744.1|0|
YP_003986745.1|0|
YP_003986746.1|0|
YP_003986747.1|0|
YP_003986748.1|6|
YP_003986749.1|0|
YP_003986750.1|0|
YP_003986751.1|0|
YP_003986752.1|31|
YP_003986753.1|0|
YP_003986754.1|0|
YP_003986755.1|0|
YP_003986756.1|0|
YP_003986757.1|0|
YP_003986758.1|3|
YP_003986759.1|0|
YP_003986760.1|0|
YP_003986761.1|0|
YP_003986762.1|0|
YP_003986763.1|0|
YP_003986764.1|0|
YP_003986765.1|0|
YP_003986766.1|0|
YP_003986767.1|0|
YP_003986768.1|0|
YP_003986769.1|0|
YP_003986770.1|0|
YP_003986771.1|0|
YP_003986772.1|0|
YP_003986773.1|0|
YP_003986774.1|0|
YP_003986775.1|0|
YP_003986776.1|0|
YP_003986777.1|0|
YP_003986778.1|0|
YP_003986779.1|0|
YP_003986780.1|0|
YP_003986781.1|0|
YP_003986782.1|0|
YP_003986783.1|0|
YP_003986784.1|0|
YP_003986785.1|0|
YP_003986786.1|0|
YP_003986787.1|0|
YP_003986788.1|0|
YP_003986789.1|0|
YP_003986790.1|0|
YP_003986791.1|0|
YP_003986792.1|11|
YP_003986793.1|0|
YP_003986794.1|0|
YP_003986795.1|0|
YP_003986796.1|0|
YP_003986797.1|0|
YP_003986798.1|0|
YP_003986799.1|0|
YP_003986800.1|0|
YP_003986801.1|0|
YP_003986802.1|0|
YP_003986803.1|0|
YP_003986804.1|0|
YP_003986805.1|0|
YP_003986806.1|0|
YP_003986807.1|0|
YP_003986808.1|0|
YP_003986809.1|0|
YP_003986810.1|0|
YP_003986811.1|0|
YP_003986812.1|0|
YP_003986813.1|0|
YP_003986814.1|0|
YP_003986815.1|0|
YP_003986816.1|8|
YP_003986817.1|0|
YP_003986818.1|0|
YP_003986819.1|0|
YP_003986820.1|0|
YP_003986821.1|0|
YP_003986822.1|0|
YP_003986823.1|0|
YP_003986824.1|0|
YP_003986825.1|0|
YP_003986826.1|0|
YP_003986827.1|0|
YP_003986828.1|0|
YP_003986829.1|0|
YP_003986830.1|0|
YP_003986831.1|0|
YP_003986832.1|0|
YP_003986833.1|0|
YP_003986834.1|0|
YP_003986835.1|0|
YP_003986836.1|0|
YP_003986837.1|0|
YP_003986838.1|0|
YP_003986839.1|0|
YP_003986840.1|0|
YP_003986841.1|0|
YP_003986842.1|0|
YP_003986843.1|0|
YP_003986844.1|0|
YP_003986845.1|0|
YP_003986846.1|0|
YP_003986847.1|0|
YP_003986848.1|0|
YP_003986849.1|0|
YP_003986850.1|0|
YP_003986851.1|0|
YP_003986852.1|0|
YP_003986853.1|0|
YP_003986854.1|0|
YP_003986855.1|0|
YP_003986856.1|0|
YP_003986857.1|0|
YP_003986858.1|0|
YP_003986859.1|0|
YP_003986860.1|0|
YP_003986861.1|0|
YP_003986862.1|0|
YP_003986863.1|1|
YP_003986864.1|0|
YP_003986865.1|0|
YP_003986866.1|0|
YP_003986867.1|0|
YP_003986868.1|0|
YP_003986869.1|0|
YP_003986870.1|0|
YP_003986871.1|5|
YP_003986872.1|0|
YP_003986873.1|0|
YP_003986874.1|0|
YP_003986875.1|0|
YP_003986876.1|0|
YP_003986877.1|0|
YP_003986878.1|0|
YP_003986879.1|0|
YP_003986880.1|0|
YP_003986881.1|0|
YP_003986882.1|0|
YP_003986883.1|0|
YP_003986884.1|0|
YP_003986885.1|0|
YP_003986886.1|0|
YP_003986887.1|0|
YP_003986888.1|0|
YP_003986889.1|0|
YP_003986890.1|0|
YP_003986891.1|0|
YP_003986892.1|0|
YP_003986893.1|0|
YP_003986894.1|0|
YP_003986895.1|0|
YP_003986896.1|0|
YP_003986897.1|34|
YP_003986898.1|0|
YP_003986899.1|0|
YP_003986900.1|0|
YP_003986901.1|0|
YP_003986902.1|0|
YP_003986903.1|0|
YP_003986904.1|0|
YP_003986905.1|0|
YP_003986906.1|0|
YP_003986907.1|0|
YP_003986908.1|0|
YP_003986909.1|0|
YP_003986910.1|0|
YP_003986911.1|0|
YP_003986912.1|0|
YP_003986913.1|0|
YP_003986914.1|0|
YP_003986915.1|0|
YP_003986916.1|0|
YP_003986917.1|0|
YP_003986918.1|0|
YP_003986919.1|0|
YP_003986920.1|0|
YP_003986921.1|0|
YP_003986922.1|0|
YP_003986923.1|1|
YP_003986924.1|0|
YP_003986925.1|0|
YP_003986926.1|0|
YP_003986927.1|0|
YP_003986928.1|0|
YP_003986929.1|0|
YP_003986930.1|0|
YP_003986931.1|0|
YP_003986932.1|0|
YP_003986933.1|0|
YP_003986934.1|0|
YP_003986935.1|0|
YP_003986936.1|0|
YP_003986937.1|0|
YP_003986938.1|0|
YP_003986939.1|0|
YP_003986940.1|0|
YP_003986941.1|6|
YP_003986942.1|1|
YP_003986943.1|0|
YP_003986944.1|0|
YP_003986945.1|0|
YP_003986946.1|0|
YP_003986947.1|0|
YP_003986948.1|0|
YP_003986949.1|0|
YP_003986950.1|0|
YP_003986951.1|0|
YP_003986952.1|0|
YP_003986953.1|0|
YP_003986954.1|0|
YP_003986955.1|0|
YP_003986956.1|0|
YP_004021045.1|0|
YP_003986957.1|0|
YP_003986958.1|0|
YP_003986959.1|0|
YP_003986960.1|0|
YP_003986961.1|0|
YP_003986962.1|0|
YP_003986963.1|0|
YP_003986964.1|0|
YP_003986965.1|7|
YP_003986966.1|0|
YP_003986967.1|0|
YP_003986968.1|0|
YP_003986969.1|0|
YP_003986970.1|0|
YP_003986971.1|0|
YP_003986972.1|0|
YP_003986973.1|0|
YP_003986974.1|0|
YP_003986975.1|0|
YP_003986976.1|0|
YP_003986977.1|0|
YP_003986978.1|0|
YP_003986979.1|0|
YP_003986980.1|0|
YP_003986981.1|0|
YP_003986982.1|1|
YP_003986983.1|7|
YP_003986984.1|0|
YP_003986985.1|0|
YP_003986986.1|0|
YP_003986987.1|0|
YP_003986988.1|4|
YP_003986989.1|0|
YP_003986990.1|0|
YP_003986991.1|0|
YP_003986992.1|0|
YP_003986993.1|0|
YP_003986994.1|0|
YP_003986995.1|0|
YP_003986996.1|0|
YP_003986997.1|0|
YP_003986998.1|0|
YP_003986999.1|0|
YP_003987000.1|0|
YP_003987001.1|0|
YP_003987002.1|0|
YP_003987003.1|0|
YP_003987004.1|0|
YP_003987005.1|0|
YP_003987006.1|0|
YP_003987007.1|0|
YP_003987008.1|0|
YP_003987009.1|0|
YP_003987010.1|2|
YP_003987011.1|0|
YP_003987012.1|0|
YP_003987013.1|9|
YP_003987014.1|0|
YP_003987015.1|0|
YP_003987016.1|0|
YP_003987017.1|0|
YP_003987018.1|0|
YP_003987019.1|0|
YP_003987020.1|0|
YP_003987021.1|0|
YP_003987022.1|0|
YP_003987023.1|0|
YP_003987024.1|0|
YP_003987025.1|0|
YP_003987026.1|0|
YP_003987027.1|0|
YP_003987028.1|0|
YP_003987029.1|0|
YP_003987030.1|0|
YP_003987031.1|2|
YP_003987032.1|0|
YP_003987033.1|0|
YP_003987034.1|0|
YP_003987035.1|0|
YP_003987036.1|0|
YP_003987037.1|0|
YP_003987038.1|0|
YP_003987039.1|0|
YP_003987040.1|0|
YP_003987041.1|0|
YP_003987042.1|0|
YP_003987043.1|0|
YP_003987044.1|0|
YP_003987045.1|1|
YP_003987046.1|0|
YP_003987047.1|0|
YP_003987048.1|0|
YP_003987049.1|0|
YP_003987050.1|0|
YP_003987051.1|0|
YP_003987052.1|0|
YP_003987053.1|0|
YP_003987054.1|0|
YP_003987055.1|7|
YP_003987056.1|0|
YP_003987057.1|0|
YP_003987058.1|0|
YP_003987059.1|0|
YP_003987060.1|0|
YP_003987061.1|0|
YP_003987062.1|0|
YP_003987063.1|0|
YP_003987064.1|0|
YP_003987065.1|0|
YP_003987066.1|0|
YP_003987067.1|0|
YP_003987068.1|0|
YP_003987069.1|0|
YP_003987070.1|1|
YP_003987071.1|0|
YP_003987072.1|0|
YP_003987073.1|0|
YP_003987074.1|0|
YP_004021046.1|0|
YP_003987075.1|0|
YP_003987076.1|0|
YP_003987077.1|0|
YP_003987078.1|0|
YP_003987079.1|0|
YP_003987080.1|0|
YP_003987081.1|0|
YP_003987082.1|0|
YP_003987083.1|0|
YP_003987084.1|0|
YP_003987085.1|0|
YP_003987086.1|0|
YP_003987087.1|1|
YP_003987088.1|0|
YP_003987089.1|0|
YP_003987090.1|0|
YP_003987091.1|0|
YP_003987092.1|0|
YP_003987093.1|0|
YP_003987094.1|0|
YP_003987095.1|0|
YP_003987096.1|0|
YP_003987097.1|0|
YP_003987098.1|0|
YP_003987099.1|0|
YP_003987100.1|0|
YP_003987101.1|0|
YP_003987102.1|0|
YP_003987103.1|0|
YP_003987104.1|0|
YP_003987105.1|0|
YP_003987106.1|0|
YP_003987107.1|0|
YP_003987108.1|0|
YP_003987109.1|0|
YP_003987110.1|0|
YP_003987111.1|0|
YP_003987112.1|0|
YP_003987113.1|0|
YP_003987114.1|0|
YP_003987115.1|0|
YP_003987116.1|0|
YP_003987117.1|0|
YP_003987118.1|0|
YP_003987119.1|0|
YP_003987120.1|0|
YP_003987121.1|0|
YP_003987122.1|0|
YP_003987123.1|0|
YP_003987124.1|0|
YP_004021047.1|0|
YP_003987125.1|0|
YP_003987126.1|0|
YP_003987127.1|0|
YP_003987128.1|0|
YP_003987129.1|0|
YP_003987130.1|0|
YP_003987131.1|0|
YP_003987132.1|0|
YP_003987133.1|0|
YP_003987134.1|1|
YP_003987135.1|0|
YP_003987136.1|15|
YP_003987137.1|0|
YP_003987138.1|0|
YP_003987139.1|0|
YP_003987140.1|0|
YP_003987141.1|0|
YP_003987142.1|0|
YP_003987143.1|0|
YP_003987144.1|0|
YP_003987145.1|0|
YP_003987146.1|0|
YP_003987147.1|0|
YP_003987148.1|0|
YP_003987149.1|0|
YP_003987150.1|0|
YP_003987151.1|0|
YP_003987152.1|0|
YP_003987153.1|0|
YP_003987154.1|0|
YP_003987155.1|0|
YP_003987156.1|0|
YP_003987157.1|0|
YP_003987158.1|0|
YP_003987159.1|5|
YP_003987160.1|0|
YP_003987161.1|0|
YP_003987162.1|0|
YP_003987163.1|0|
YP_003987164.1|0|
YP_003987165.1|0|
YP_003987166.1|0|
YP_003987167.1|0|
YP_003987168.1|0|
YP_003987169.1|0|
YP_003987170.1|0|
YP_003987171.1|0|
YP_003987172.1|0|
YP_003987173.1|0|
YP_003987174.1|0|
YP_003987175.1|0|
YP_003987176.1|0|
YP_003987177.1|0|
YP_003987178.1|0|
YP_003987179.1|0|
YP_003987180.1|0|
YP_003987181.1|0|
YP_003987182.1|0|
YP_003987183.1|0|
YP_003987184.1|0|
YP_003987185.1|0|
YP_003987186.1|0|
YP_003987187.1|0|
YP_003987188.1|0|
YP_003987189.1|0|
YP_003987190.1|0|
YP_003987191.1|0|
YP_003987192.1|0|
YP_003987193.1|0|
YP_003987194.1|0|
YP_003987195.1|0|
YP_003987196.1|0|
YP_003987197.1|0|
YP_003987198.1|0|
YP_003987199.1|0|
YP_003987200.1|0|
YP_003987201.1|0|
YP_003987202.1|0|
YP_003987203.1|0|
YP_003987204.1|0|
YP_003987205.1|0|
YP_003987206.1|0|
YP_003987207.1|0|
YP_003987208.1|0|
YP_003987209.1|0|
YP_003987210.1|0|
YP_003987211.1|0|
YP_003987212.1|0|
YP_003987213.1|0|
YP_003987214.1|0|
YP_003987215.1|0|
YP_003987216.1|0|
YP_003987217.1|0|
YP_003987218.1|0|
YP_004021048.1|0|
YP_003987219.1|0|
YP_003987220.1|2|
YP_003987221.1|0|
YP_003987222.1|0|
YP_003987223.1|0|
YP_003987224.1|0|
YP_003987225.1|0|
YP_003987226.1|0|
YP_003987227.1|0|
YP_003987228.1|0|
YP_003987229.1|0|
YP_003987230.1|0|
YP_003987231.1|0|
YP_003987232.1|0|
YP_003987233.1|0|
YP_003987234.1|0|
YP_003987235.1|0|
YP_003987236.1|0|
YP_003987237.1|0|
YP_003987238.1|0|
YP_003987239.1|0|
YP_003987240.1|0|
YP_003987241.1|0|
YP_003987242.1|0|
YP_003987243.1|0|
YP_003987244.1|0|
YP_003987245.1|0|
YP_003987246.1|0|
YP_003987247.1|0|
YP_003987248.1|0|
YP_003987249.1|0|
YP_003987250.1|0|
YP_003987251.1|0|
YP_003987252.1|0|
YP_003987253.1|0|
YP_003987254.1|0|
YP_003987255.1|0|
YP_003987256.1|0|
YP_003987257.1|0|
YP_003987258.1|0|
YP_003987259.1|0|
YP_003987260.1|0|
YP_003987261.1|0|
YP_003987262.1|0|
YP_003987263.1|0|
YP_003987264.1|0|
YP_003987265.1|0|
YP_003987266.1|0|
YP_003987267.1|0|
YP_003987268.1|0|
YP_003987269.1|0|
YP_003987270.1|0|
YP_003987271.1|0|
YP_003987272.1|0|
YP_003987273.1|0|
YP_003987274.1|0|
YP_003987275.1|0|
YP_003987276.1|0|
YP_003987277.1|0|
YP_003987278.1|0|
YP_003987279.1|0|
YP_003987280.1|0|
YP_003987281.1|0|
YP_003987282.1|0|
YP_003987283.1|0|
YP_003987284.1|0|
YP_003987285.1|0|
YP_003987286.1|0|
YP_003987287.1|0|
YP_003987288.1|0|
YP_003987289.1|0|
YP_003987290.1|0|
YP_003987291.1|0|
YP_003987292.1|0|
YP_003987293.1|1|
YP_003987294.1|0|
YP_003987295.1|0|
YP_003987296.1|0|
YP_003987297.1|0|
YP_003987298.1|0|
YP_003987299.1|0|
YP_003987300.1|0|
YP_003987301.1|0|
YP_003987302.1|0|
YP_003987303.1|0|
YP_003987304.1|0|
YP_003987305.1|0|
YP_003987306.1|0|
YP_003987307.1|0|
YP_003987308.1|0|
YP_003987309.1|0|
YP_003987310.1|0|
YP_003987311.1|0|
YP_003987312.1|0|
YP_003987313.1|0|
YP_003987314.1|0|
YP_003987315.1|0|
YP_003987316.1|0|
YP_003987317.1|0|
YP_003987318.1|0|
YP_003987319.1|0|
YP_003987320.1|0|
YP_003987321.1|0|
YP_003987322.1|0|
YP_003987323.1|0|
YP_003987324.1|0|
YP_003987325.1|0|
YP_004021049.1|0|
YP_003987326.1|0|
YP_003987327.1|0|
YP_003987328.1|0|
YP_003987329.1|0|
YP_003987330.1|0|
YP_003987331.1|0|
YP_003987332.1|0|
YP_003987333.1|0|
YP_003987334.1|0|
YP_003987335.1|0|
YP_003987336.1|0|
YP_003987337.1|0|
YP_003987338.1|0|
YP_003987339.1|0|
YP_003987340.1|0|
YP_003987341.1|0|
YP_003987342.1|0|
YP_003987343.1|0|
YP_003987344.1|0|
YP_003987345.1|0|
YP_003987346.1|0|
YP_003987347.1|0|
YP_003987348.1|0|
YP_003987349.1|0|
YP_003987350.1|4|
YP_003987351.1|0|
YP_003987352.1|0|
YP_003987353.1|0|
YP_003987354.1|0|
YP_003987355.1|0|
YP_003987356.1|0|
YP_003987357.1|0|
YP_003987358.1|5|
YP_003987359.1|0|
YP_003987360.1|0|
YP_003987361.1|0|
YP_003987362.1|0|
YP_003987363.1|0|
YP_003987364.1|4|
YP_003987365.1|8|
YP_003987366.1|0|
YP_003987367.1|0|
YP_003987368.1|0|
YP_003987369.1|0|
YP_003987370.1|0|
YP_003987371.1|0|
YP_003987372.1|0|
YP_003987373.1|0|
YP_003987374.1|0|
YP_003987375.1|0|
YP_003987376.1|0|
YP_003987377.1|0|
YP_003987378.1|0|
YP_003987379.1|0|
YP_003987380.1|0|
YP_003987381.1|0|
YP_003987382.1|0|
YP_003987466.1|2|
YP_003987385.1|0|
YP_003987386.1|1|
YP_003987387.1|0|
YP_003987388.1|0|
YP_003987389.1|0|
YP_003987390.1|0|
YP_003987391.1|0|
YP_003987392.1|0|
YP_003987393.1|0|
YP_003987394.1|0|
YP_003987395.1|0|
YP_003987396.1|0|
YP_003987397.1|0|
YP_003987398.1|0|
YP_003987399.1|0|
YP_003987400.1|0|
YP_003987401.1|0|
YP_003987402.1|0|
YP_003987403.1|0|
YP_003987404.1|0|
YP_003987405.1|0|
YP_003987406.1|0|
YP_003987407.1|0|
YP_003987408.1|0|
YP_003987409.1|0|
YP_003987410.1|0|
YP_003987411.1|0|
YP_003987412.1|3|
YP_003987413.1|0|
YP_004021050.1|0|
YP_003987414.1|0|
YP_003987415.1|0|
YP_003987416.1|0|
YP_003987417.1|0|
YP_003987418.1|0|
YP_003987419.1|0|
YP_003987420.1|0|
YP_003987421.1|0|
YP_003987422.1|0|
YP_003987423.1|0|
YP_003987424.1|0|
YP_003987425.1|0|
YP_003987426.1|1|
YP_003987467.1|1|
YP_003987429.1|0|
YP_003987430.1|0|
YP_003987431.1|0|
YP_003987432.1|0|
YP_003987433.1|0|
YP_003987434.1|0|
YP_003987435.1|0|
YP_003987436.1|0|
YP_003987437.1|0|
YP_003987438.1|0|
YP_003987439.1|0|
YP_003987440.1|1|
YP_003987441.1|0|
YP_003987442.1|0|
YP_003987443.1|0|
YP_003987444.1|0|
YP_003987445.1|0|
YP_003987446.1|0|
YP_003987447.1|0|
YP_003987448.1|0|
YP_003987449.1|0|
*
NC_004778|Choristoneura fumiferana multiple nucleopolyhedrovirus|
NP_848313.1|0|
NP_848314.1|0|
NP_848315.1|0|
NP_848316.1|0|
NP_848317.1|0|
NP_848318.1|0|
NP_848319.1|0|
NP_848320.1|0|
NP_848321.1|0|
NP_848322.1|0|
NP_848323.1|0|
NP_848324.1|0|
NP_848325.1|0|
NP_848326.1|0|
NP_848327.1|0|
NP_848328.1|0|
NP_848329.1|0|
NP_848330.1|0|
NP_848331.1|0|
NP_848332.1|0|
NP_848333.3|0|
NP_848334.1|0|
NP_848335.1|0|
NP_848336.1|0|
NP_848337.1|0|
NP_848338.1|0|
NP_848339.1|0|
NP_848340.1|0|
NP_848341.1|0|
NP_848342.1|0|
NP_848343.2|0|
NP_848344.1|0|
NP_848345.1|0|
NP_848346.1|0|
NP_848347.1|0|
NP_848348.1|0|
NP_848349.1|0|
NP_848350.1|0|
NP_848351.1|0|
NP_848352.1|0|
NP_848353.1|0|
NP_848354.1|1|
YP_022513.1|0|
NP_848355.1|0|
NP_848356.1|0|
NP_848357.1|0|
NP_848358.1|0|
NP_848359.1|0|
NP_848360.1|0|
NP_848361.1|0|
NP_848362.1|0|
NP_848363.1|0|
NP_848364.1|0|
NP_848365.1|0|
NP_848366.1|0|
NP_848367.1|0|
NP_848368.1|0|
NP_848369.1|0|
NP_848370.1|0|
NP_848371.1|0|
NP_848372.1|0|
NP_848373.1|0|
NP_848374.1|0|
NP_848375.1|0|
NP_848376.1|0|
NP_848377.1|0|
NP_848378.1|0|
NP_848379.1|0|
NP_848380.1|0|
NP_848381.1|0|
NP_848382.1|0|
NP_848383.1|0|
NP_848384.1|0|
NP_848385.1|0|
NP_848386.1|0|
NP_848387.1|0|
NP_848388.1|0|
NP_848389.1|0|
NP_848390.1|0|
NP_848391.1|0|
NP_848392.1|0|
NP_848393.1|0|
NP_848394.1|0|
NP_848395.1|0|
NP_848396.1|0|
NP_848397.1|0|
NP_848398.1|0|
NP_848399.1|0|
NP_848400.1|0|
NP_848401.1|0|
NP_848402.1|0|
NP_848403.1|0|
NP_848404.1|0|
NP_848405.1|0|
NP_848406.1|0|
NP_848407.1|0|
NP_848408.1|0|
NP_848409.1|0|
NP_848410.1|0|
NP_848411.1|0|
NP_848412.1|0|
NP_848413.1|0|
NP_848414.1|0|
NP_848415.1|0|
NP_848416.1|0|
NP_848417.1|0|
NP_848418.1|0|
NP_848419.1|0|
NP_848420.1|0|
NP_848421.1|0|
NP_848422.1|0|
NP_848423.1|0|
NP_848424.1|0|
NP_848425.1|0|
NP_848426.1|0|
NP_848427.1|0|
NP_848428.1|0|
NP_848429.1|0|
NP_848430.1|0|
NP_848431.1|0|
NP_848432.1|0|
NP_848433.1|0|
NP_848434.1|0|
NP_848435.1|0|
NP_848436.1|0|
NP_848437.1|0|
NP_848438.1|0|
NP_848439.1|0|
NP_848440.1|0|
NP_848441.1|0|
NP_848442.1|0|
NP_848443.1|0|
NP_848444.1|0|
NP_848445.1|0|
NP_848446.1|0|
NP_848447.1|0|
NP_848448.1|0|
NP_848449.1|0|
NP_848450.1|0|
NP_848451.1|0|
NP_848452.1|0|
NP_848453.1|0|
NP_848454.1|0|
NP_848455.1|0|
NP_848456.1|0|
NP_848457.1|0|
*
NC_024140|Pseudomonas phage vB_PaeP_C2-10_Ab09|
YP_009031778.1|0|
YP_009031779.1|0|
YP_009031780.1|0|
YP_009031781.1|0|
YP_009031782.1|0|
YP_009031783.1|0|
YP_009031784.1|0|
YP_009031785.1|0|
YP_009031786.1|0|
YP_009031787.1|0|
YP_009031788.1|0|
YP_009031789.1|0|
YP_009031790.1|0|
YP_009031791.1|0|
YP_009031792.1|0|
YP_009031793.1|0|
YP_009031794.1|0|
YP_009031795.1|0|
YP_009031796.1|0|
YP_009031797.1|0|
YP_009031798.1|0|
YP_009031799.1|0|
YP_009031800.1|0|
YP_009031801.1|0|
YP_009031802.1|0|
YP_009031803.1|0|
YP_009031804.1|0|
YP_009031805.1|0|
YP_009031806.1|0|
YP_009031807.1|0|
YP_009031808.1|0|
YP_009031809.1|0|
YP_009031810.1|0|
YP_009031811.1|0|
YP_009031812.1|0|
YP_009031813.1|0|
YP_009031814.1|0|
YP_009031815.1|0|
YP_009031816.1|0|
YP_009031817.1|0|
YP_009031818.1|0|
YP_009031819.1|0|
YP_009031820.1|0|
YP_009031821.1|0|
YP_009031822.1|0|
YP_009031823.1|0|
YP_009031824.1|0|
YP_009031825.1|0|
YP_009031826.1|0|
YP_009031827.1|0|
YP_009031828.1|0|
YP_009031829.1|0|
YP_009031830.1|0|
YP_009031831.1|0|
YP_009031832.1|0|
YP_009031833.1|0|
YP_009031834.1|0|
YP_009031835.1|0|
YP_009031836.1|0|
YP_009031837.1|0|
YP_009031838.1|0|
YP_009031839.1|0|
YP_009031840.1|0|
YP_009031841.1|0|
YP_009031842.1|0|
YP_009031843.1|1|
YP_009031844.1|0|
YP_009031845.1|0|
YP_009031846.1|0|
YP_009031847.1|0|
YP_009031848.1|0|
YP_009031849.1|0|
YP_009031850.1|0|
YP_009031851.1|0|
YP_009031852.1|0|
YP_009031853.1|5|
YP_009031854.1|0|
YP_009031855.1|0|
YP_009031856.1|0|
YP_009031857.1|0|
YP_009031858.1|0|
YP_009031859.1|0|
YP_009031860.1|0|
*
NC_010576|Lactococcus phage 1706|
YP_001828649.1|0|
YP_001828650.1|0|
YP_001828651.1|0|
YP_001828652.1|0|
YP_001828653.1|0|
YP_001828654.1|0|
YP_001828655.1|0|
YP_001828656.1|0|
YP_001828657.1|0|
YP_001828658.1|1|
YP_001828659.1|0|
YP_001828660.1|0|
YP_001828661.1|0|
YP_001828662.1|0|
YP_001828663.1|0|
YP_001828664.1|0|
YP_001828665.1|0|
YP_001828666.1|0|
YP_001828667.1|0|
YP_001828668.1|0|
YP_001828669.1|0|
YP_001828670.1|0|
YP_001828671.1|0|
YP_001828672.1|0|
YP_001828673.1|0|
YP_001828674.1|0|
YP_001828675.1|0|
YP_001828676.1|0|
YP_001828677.1|0|
YP_001828678.1|0|
YP_001828679.1|0|
YP_001828680.1|0|
YP_001828681.1|0|
YP_001828682.1|0|
YP_001828683.1|0|
YP_001828684.1|0|
YP_001828685.1|0|
YP_001828686.1|0|
YP_001828687.1|0|
YP_001828688.1|0|
YP_001828689.1|0|
YP_001828690.1|0|
YP_001828691.1|0|
YP_001828692.1|0|
YP_001828693.1|0|
YP_001828694.1|0|
YP_001828695.1|0|
YP_001828696.1|0|
YP_001828697.1|0|
YP_001828698.1|0|
YP_001828699.1|0|
YP_001828700.1|0|
YP_001828701.1|0|
YP_001828702.1|0|
YP_001828703.1|0|
YP_001828704.1|0|
YP_001828705.1|0|
YP_001828706.1|0|
YP_001828707.1|0|
YP_001828708.1|0|
YP_001828709.1|0|
YP_001828710.1|0|
YP_001828711.1|0|
YP_001828712.1|0|
YP_001828713.1|0|
YP_001828714.1|0|
YP_001828715.1|0|
YP_001828716.1|0|
YP_001828717.1|0|
YP_001828718.1|0|
YP_001828719.1|0|
YP_001828720.1|0|
YP_001828721.1|0|
YP_001828722.1|0|
YP_001828723.1|0|
YP_001828724.1|0|
*
NC_008515|Enterobacteria phage RB32|
YP_802943.1|0|
YP_802944.1|0|
YP_802945.1|0|
YP_802946.1|0|
YP_802947.1|0|
YP_802948.1|0|
YP_802949.1|0|
YP_802950.1|0|
YP_802951.1|0|
YP_802952.1|0|
YP_802953.1|0|
YP_802954.1|0|
YP_802955.1|0|
YP_802956.1|0|
YP_802957.1|0|
YP_802958.1|0|
YP_802959.1|0|
YP_802960.1|0|
YP_802961.1|0|
YP_802962.1|0|
YP_802963.1|0|
YP_802964.1|0|
YP_802965.1|0|
YP_802966.1|0|
YP_802967.1|0|
YP_802968.1|0|
YP_802969.1|0|
YP_802970.1|0|
YP_802971.1|0|
YP_802972.1|0|
YP_802973.1|0|
YP_802974.1|0|
YP_802975.1|0|
YP_802976.1|0|
YP_802977.1|0|
YP_802978.1|0|
YP_802979.1|0|
YP_802980.1|0|
YP_802981.1|0|
YP_802982.1|0|
YP_802983.1|0|
YP_802984.1|0|
YP_802985.1|0|
YP_802986.1|0|
YP_802987.1|0|
YP_802988.1|0|
YP_802989.1|0|
YP_802990.1|0|
YP_802991.1|0|
YP_802992.1|0|
YP_802993.1|0|
YP_802994.1|0|
YP_802995.1|0|
YP_802996.1|0|
YP_802997.1|0|
YP_802998.1|0|
YP_802999.1|0|
YP_803000.1|0|
YP_803001.1|0|
YP_803002.1|0|
YP_803003.1|0|
YP_803004.1|0|
YP_803005.1|0|
YP_803006.1|0|
YP_803007.1|0|
YP_803008.1|0|
YP_803009.1|0|
YP_803010.1|0|
YP_803011.1|0|
YP_803012.1|0|
YP_803013.1|0|
YP_803014.1|0|
YP_803015.1|0|
YP_803016.1|0|
YP_803017.1|0|
YP_803018.1|0|
YP_803019.1|0|
YP_803020.1|0|
YP_803021.1|0|
YP_803022.1|0|
YP_803023.1|0|
YP_803024.1|0|
YP_803025.1|0|
YP_803026.1|0|
YP_803027.1|0|
YP_803028.1|0|
YP_803029.1|0|
YP_803030.1|0|
YP_803031.1|0|
YP_803032.1|0|
YP_803033.1|0|
YP_803034.1|0|
YP_803035.1|0|
YP_803036.1|0|
YP_803037.1|0|
YP_803038.1|0|
YP_803039.1|0|
YP_803040.1|0|
YP_803041.1|0|
YP_803042.1|0|
YP_803043.1|0|
YP_803044.1|0|
YP_803045.1|0|
YP_803046.1|0|
YP_803047.1|0|
YP_803048.1|0|
YP_803049.1|0|
YP_803050.1|0|
YP_803051.1|0|
YP_803052.1|0|
YP_803053.1|0|
YP_803054.1|0|
YP_803055.1|0|
YP_803056.1|0|
YP_803057.1|0|
YP_803058.1|0|
YP_803059.1|0|
YP_803060.1|0|
YP_803061.1|0|
YP_803062.1|0|
YP_803063.1|0|
YP_803064.1|0|
YP_803065.1|0|
YP_803066.1|0|
YP_803067.1|0|
YP_803068.1|0|
YP_803069.1|0|
YP_803070.1|0|
YP_803071.1|0|
YP_803072.1|0|
YP_803073.1|0|
YP_803074.1|0|
YP_803075.1|0|
YP_803076.1|0|
YP_803077.1|0|
YP_803078.1|0|
YP_803079.1|0|
YP_803080.1|0|
YP_803081.1|0|
YP_803082.1|0|
YP_803083.1|0|
YP_803084.1|0|
